Column1,reform,district,population,child_population,young_child_population,metric_name,metric_value,mappable_measures.current|new|change,mappable_measures.demog,mappable_measures.pov|deep_pov,monthly_benefit,target_demog
116,"Young Children 100","016",135523.97006429,28924.258288966797,6520.4750057160345,"young_child_pov_change",-44.1,"change in","young_child","pov","100","Young Children"
117,"Young Children 100","017",148403.13987533527,29756.943061387559,6457.7330475958806,"young_child_pov_change",-9.2,"change in","young_child","pov","100","Young Children"
118,"Young Children 100","018",141525.8510196117,33389.856048763984,10139.888772464239,"young_child_pov_change",-14.4,"change in","young_child","pov","100","Young Children"
119,"Young Children 100","019",150024.3023403057,36756.84048023443,11018.291570962498,"young_child_pov_change",-9.8,"change in","young_child","pov","100","Young Children"
120,"Young Children 100","039",125782.827895456,28604.806028785453,8018.6277294036481,"young_child_pov_change",-0.5,"change in","young_child","pov","100","Young Children"
121,"Young Children 100","027",149478.66811975132,33012.956909311855,7724.5607938922458,"young_child_pov_change",-2,"change in","young_child","pov","100","Young Children"
122,"Young Children 100","029",145298.59229879008,33493.227898020341,7307.3528943071851,"young_child_pov_change",-5.4,"change in","young_child","pov","100","Young Children"
123,"Young Children 100","014",141946.04743803211,34745.048265983918,8938.4926896043617,"young_child_pov_change",-5,"change in","young_child","pov","100","Young Children"
124,"Young Children 100","020",141302.71815447757,32011.985805741428,10487.595621680797,"young_child_pov_change",-14.6,"change in","young_child","pov","100","Young Children"
126,"Young Children 100","010",130559.54700365491,29764.686280670492,8255.4134121284442,"young_child_pov_change",-7.7,"change in","young_child","pov","100","Young Children"
127,"Young Children 100","012",130908.08116763597,30119.172576573583,8139.57585812543,"young_child_pov_change",-16.7,"change in","young_child","pov","100","Young Children"
128,"Young Children 100","044",117785.24830688488,26235.511256030055,7311.2666970359005,"young_child_pov_change",-10.6,"change in","young_child","pov","100","Young Children"
132,"Young Children 100","001",114170.96362899712,21238.114213837565,5578.4352729718958,"young_child_pov_change",-50.2,"change in","young_child","pov","100","Young Children"
135,"Young Children 100","032",156224.75947178405,34893.134200191911,9381.8869534363148,"young_child_pov_change",-50.4,"change in","young_child","pov","100","Young Children"
136,"Young Children 100","011",133963.79563157394,29444.971972330313,6855.220284896709,"young_child_pov_change",-4.7,"change in","young_child","pov","100","Young Children"
137,"Young Children 100","025",126097.64789268172,26867.999196267705,6875.9303363584777,"young_child_pov_change",-41.2,"change in","young_child","pov","100","Young Children"
139,"Young Children 100","041",112002.38869914619,23320.69949570873,7424.021401765578,"young_child_pov_change",-1.3,"change in","young_child","pov","100","Young Children"
140,"Young Children 100","002",133897.03637100285,29704.885786162435,7834.5647270281042,"young_child_pov_change",-52.2,"change in","young_child","pov","100","Young Children"
141,"Young Children 100","047",131027.71179840367,35275.61925455575,12631.548778848854,"young_child_pov_change",-10.4,"change in","young_child","pov","100","Young Children"
144,"Young Children 100","033",145629.0160642016,33012.007005937645,8479.4744565959336,"young_child_pov_change",-36.6,"change in","young_child","pov","100","Young Children"
146,"Young Children 100","038",129652.98299008676,26979.170409235296,6765.31757045423,"young_child_pov_change",-12,"change in","young_child","pov","100","Young Children"
147,"Young Children 200","Maryland",6319406.0000000009,1390540,376011,"young_child_pov_change",-18.9,"change in","young_child","pov","200","Young Children"
149,"Young Children 200","037",131847.5727120465,26621.154768906068,6302.7775331241928,"young_child_pov_change",-7.6,"change in","young_child","pov","200","Young Children"
151,"Young Children 200","021",136305.61122424339,30624.509722630184,10004.392169817478,"young_child_pov_change",-26.7,"change in","young_child","pov","200","Young Children"
152,"Young Children 200","022",136174.39003771869,33567.938360299871,11379.632850923492,"young_child_pov_change",-31.9,"change in","young_child","pov","200","Young Children"
153,"Young Children 200","023",133548.15767913003,27862.335125054648,6988.339586682655,"young_child_pov_change",-29.7,"change in","young_child","pov","200","Young Children"
154,"Young Children 200","024",130034.15953075975,28421.306083763156,7178.4315357458217,"young_child_pov_change",-51.2,"change in","young_child","pov","200","Young Children"
155,"Young Children 200","004",148118.0657334245,34677.090763515211,8386.1615958809634,"young_child_pov_change",-7.3,"change in","young_child","pov","200","Young Children"
156,"Young Children 200","005",137093.76127801463,28591.270748825431,6856.0700265040568,"young_child_pov_change",-48.7,"change in","young_child","pov","200","Young Children"
157,"Young Children 200","009",151926.23747424368,35147.859860699609,8316.4453361316409,"young_child_pov_change",-18.7,"change in","young_child","pov","200","Young Children"
158,"Young Children 200","040",104197.73262145191,21160.71358460886,6593.2446455830441,"young_child_pov_change",-1.4,"change in","young_child","pov","200","Young Children"
160,"Young Children 200","046",115319.12860217909,23573.20187336759,6814.72179616557,"young_child_pov_change",-1.9,"change in","young_child","pov","200","Young Children"
161,"Young Children 200","007",141761.4907281592,29232.372454450477,7020.8475738868392,"young_child_pov_change",-2.1,"change in","young_child","pov","200","Young Children"
162,"Young Children 200","034",134751.91586952424,30031.386383115554,8292.5063647274474,"young_child_pov_change",-12.5,"change in","young_child","pov","200","Young Children"
164,"Young Children 200","015",132970.1432124917,28885.262020136455,6484.8955625725412,"young_child_pov_change",-21.2,"change in","young_child","pov","200","Young Children"
165,"Young Children 200","016",135523.97006429,28924.258288966797,6520.4750057160345,"young_child_pov_change",-49.7,"change in","young_child","pov","200","Young Children"
166,"Young Children 200","017",148403.13987533527,29756.943061387559,6457.7330475958806,"young_child_pov_change",-17.9,"change in","young_child","pov","200","Young Children"
167,"Young Children 200","018",141525.8510196117,33389.856048763984,10139.888772464239,"young_child_pov_change",-23,"change in","young_child","pov","200","Young Children"
168,"Young Children 200","019",150024.3023403057,36756.84048023443,11018.291570962498,"young_child_pov_change",-17.1,"change in","young_child","pov","200","Young Children"
169,"Young Children 200","039",125782.827895456,28604.806028785453,8018.6277294036481,"young_child_pov_change",-10.7,"change in","young_child","pov","200","Young Children"
170,"Young Children 200","027",149478.66811975132,33012.956909311855,7724.5607938922458,"young_child_pov_change",-22.3,"change in","young_child","pov","200","Young Children"
171,"Young Children 200","029",145298.59229879008,33493.227898020341,7307.3528943071851,"young_child_pov_change",-19.2,"change in","young_child","pov","200","Young Children"
172,"Young Children 200","014",141946.04743803211,34745.048265983918,8938.4926896043617,"young_child_pov_change",-9,"change in","young_child","pov","200","Young Children"
173,"Young Children 200","020",141302.71815447757,32011.985805741428,10487.595621680797,"young_child_pov_change",-25.6,"change in","young_child","pov","200","Young Children"
174,"Young Children 200","003",140518.83013425834,30562.05982737942,8474.6194131600951,"young_child_pov_change",-25,"change in","young_child","pov","200","Young Children"
175,"Young Children 200","010",130559.54700365491,29764.686280670492,8255.4134121284442,"young_child_pov_change",-17.3,"change in","young_child","pov","200","Young Children"
176,"Young Children 200","012",130908.08116763597,30119.172576573583,8139.57585812543,"young_child_pov_change",-57.8,"change in","young_child","pov","200","Young Children"
177,"Young Children 200","044",117785.24830688488,26235.511256030055,7311.2666970359005,"young_child_pov_change",-32.6,"change in","young_child","pov","200","Young Children"
180,"Young Children 200","042",131511.08893079936,27892.913901601019,7397.1411669178988,"young_child_pov_change",-3.1,"change in","young_child","pov","200","Young Children"
181,"Young Children 200","001",114170.96362899712,21238.114213837565,5578.4352729718958,"young_child_pov_change",-73.6,"change in","young_child","pov","200","Young Children"
182,"Young Children 200","013",148745.83789038018,36389.271209665174,9943.9343175790709,"young_child_pov_change",-13,"change in","young_child","pov","200","Young Children"
184,"Young Children 200","032",156224.75947178405,34893.134200191911,9381.8869534363148,"young_child_pov_change",-50.4,"change in","young_child","pov","200","Young Children"
185,"Young Children 200","011",133963.79563157394,29444.971972330313,6855.220284896709,"young_child_pov_change",-17.5,"change in","young_child","pov","200","Young Children"
186,"Young Children 200","025",126097.64789268172,26867.999196267705,6875.9303363584777,"young_child_pov_change",-46.2,"change in","young_child","pov","200","Young Children"
187,"Young Children 200","026",127742.05797427213,24824.052780939528,6997.0551868390212,"young_child_pov_change",-18.6,"change in","young_child","pov","200","Young Children"
188,"Young Children 200","041",112002.38869914619,23320.69949570873,7424.021401765578,"young_child_pov_change",-1.3,"change in","young_child","pov","200","Young Children"
189,"Young Children 200","002",133897.03637100285,29704.885786162435,7834.5647270281042,"young_child_pov_change",-66.3,"change in","young_child","pov","200","Young Children"
190,"Young Children 200","047",131027.71179840367,35275.61925455575,12631.548778848854,"young_child_pov_change",-27.7,"change in","young_child","pov","200","Young Children"
193,"Young Children 200","033",145629.0160642016,33012.007005937645,8479.4744565959336,"young_child_pov_change",-36.6,"change in","young_child","pov","200","Young Children"
195,"Young Children 200","038",129652.98299008676,26979.170409235296,6765.31757045423,"young_child_pov_change",-12,"change in","young_child","pov","200","Young Children"
0,"All Children 100","Maryland",6319406.0000000009,1390540,376011,"child_pov_change",-20.7,"change in","child","pov","100","All Children"
1,"All Children 100","036",137998.50638469058,27920.790532813553,6638.5901737524446,"child_pov_change",-10.9,"change in","child","pov","100","All Children"
2,"All Children 100","037",131847.5727120465,26621.154768906068,6302.7775331241928,"child_pov_change",-13.5,"change in","child","pov","100","All Children"
4,"All Children 100","021",136305.61122424339,30624.509722630184,10004.392169817478,"child_pov_change",-21.5,"change in","child","pov","100","All Children"
5,"All Children 100","022",136174.39003771869,33567.938360299871,11379.632850923492,"child_pov_change",-34.8,"change in","child","pov","100","All Children"
6,"All Children 100","023",133548.15767913003,27862.335125054648,6988.339586682655,"child_pov_change",-65.4,"change in","child","pov","100","All Children"
7,"All Children 100","024",130034.15953075975,28421.306083763156,7178.4315357458217,"child_pov_change",-53.9,"change in","child","pov","100","All Children"
8,"All Children 100","004",148118.0657334245,34677.090763515211,8386.1615958809634,"child_pov_change",-11.7,"change in","child","pov","100","All Children"
9,"All Children 100","005",137093.76127801463,28591.270748825431,6856.0700265040568,"child_pov_change",-32.3,"change in","child","pov","100","All Children"
10,"All Children 100","009",151926.23747424368,35147.859860699609,8316.4453361316409,"child_pov_change",-9,"change in","child","pov","100","All Children"
